,CONTRACTOR,STATUS,SUM
8878,"Acme, Inc",OK,923
8879,"Acme, Inc",CANCELED,946
8880,"Umbrella, Inc",OK,754
8881,"Acme, Inc",CANCELED,246
8882,"Umbrella, Inc",OK,989
8883,"Acme, Inc",OK,993
8884,"Umbrella, Inc",CANCELED,597
8885,"Acme, Inc",OK,430
8886,"Acme, Inc",WAITING,807
8887,"Umbrella, Inc",OK,812
8888,"Umbrella, Inc",WAITING,907
8889,"Acme, Inc",WAITING,255
8890,"Umbrella, Inc",CANCELED,913
8891,"Acme, Inc",OK,467
8892,"Umbrella, Inc",CANCELED,912
8893,"Umbrella, Inc",CANCELED,841
8894,"Umbrella, Inc",CANCELED,943
8895,"Acme, Inc",OK,196
8896,"Umbrella, Inc",WAITING,834
8897,"Umbrella, Inc",OK,239
8898,"Acme, Inc",WAITING,557
8899,"Acme, Inc",CANCELED,817
8900,"Umbrella, Inc",CANCELED,533
8901,"Acme, Inc",OK,829
8902,"Umbrella, Inc",WAITING,579
8903,"Acme, Inc",CANCELED,773
8904,"Umbrella, Inc",WAITING,699
8905,"Acme, Inc",OK,477
8906,"Acme, Inc",WAITING,331
8907,"Umbrella, Inc",OK,429
8908,"Umbrella, Inc",WAITING,362
8909,"Acme, Inc",CANCELED,999
8910,"Umbrella, Inc",OK,783
8911,"Umbrella, Inc",OK,757
8912,"Umbrella, Inc",WAITING,348
8913,"Umbrella, Inc",OK,470
8914,"Umbrella, Inc",WAITING,419
8915,"Umbrella, Inc",CANCELED,596
8916,"Umbrella, Inc",OK,693
8917,"Acme, Inc",OK,940
8918,"Umbrella, Inc",WAITING,548
8919,"Umbrella, Inc",WAITING,640
8920,"Umbrella, Inc",WAITING,934
8921,"Umbrella, Inc",WAITING,487
8922,"Acme, Inc",WAITING,536
8923,"Acme, Inc",OK,502
8924,"Acme, Inc",OK,402
8925,"Umbrella, Inc",OK,110
8926,"Umbrella, Inc",WAITING,215
8927,"Umbrella, Inc",WAITING,435
8928,"Acme, Inc",OK,134
8929,"Acme, Inc",CANCELED,171
8930,"Umbrella, Inc",OK,621
8931,"Acme, Inc",CANCELED,152
8932,"Acme, Inc",OK,127
8933,"Acme, Inc",CANCELED,173
8934,"Acme, Inc",OK,426
8935,"Acme, Inc",OK,752
8936,"Acme, Inc",CANCELED,724
8937,"Umbrella, Inc",OK,839
8938,"Acme, Inc",OK,826
8939,"Umbrella, Inc",CANCELED,309
8940,"Umbrella, Inc",OK,120
8941,"Umbrella, Inc",WAITING,740
8942,"Acme, Inc",WAITING,619
8943,"Acme, Inc",OK,884
8944,"Umbrella, Inc",CANCELED,331
8945,"Umbrella, Inc",WAITING,504
8946,"Acme, Inc",WAITING,910
8947,"Acme, Inc",CANCELED,783
8948,"Acme, Inc",OK,403
8949,"Umbrella, Inc",OK,780
8950,"Acme, Inc",CANCELED,793
8951,"Acme, Inc",OK,157
8952,"Umbrella, Inc",CANCELED,919
8953,"Umbrella, Inc",CANCELED,169
8954,"Acme, Inc",WAITING,546
8955,"Umbrella, Inc",OK,556
8956,"Acme, Inc",CANCELED,458
8957,"Umbrella, Inc",WAITING,770
8958,"Acme, Inc",CANCELED,815
8959,"Acme, Inc",OK,707
8960,"Umbrella, Inc",WAITING,416
8961,"Acme, Inc",OK,483
8962,"Umbrella, Inc",WAITING,286
8963,"Acme, Inc",CANCELED,429
8964,"Umbrella, Inc",CANCELED,122
8965,"Umbrella, Inc",OK,741
8966,"Umbrella, Inc",OK,765
8967,"Acme, Inc",WAITING,678
8968,"Umbrella, Inc",CANCELED,629
8969,"Umbrella, Inc",WAITING,707
8970,"Umbrella, Inc",WAITING,359
8971,"Acme, Inc",OK,555
8972,"Umbrella, Inc",CANCELED,487
8973,"Umbrella, Inc",WAITING,809
8974,"Acme, Inc",OK,574
8975,"Umbrella, Inc",WAITING,888
8976,"Umbrella, Inc",WAITING,627
8977,"Umbrella, Inc",CANCELED,847
8978,"Umbrella, Inc",OK,875
8979,"Umbrella, Inc",OK,953
8980,"Umbrella, Inc",OK,147
8981,"Umbrella, Inc",OK,613
8982,"Acme, Inc",OK,216
8983,"Umbrella, Inc",OK,587
8984,"Acme, Inc",CANCELED,444
8985,"Umbrella, Inc",WAITING,576
8986,"Acme, Inc",OK,579
8987,"Umbrella, Inc",CANCELED,308
8988,"Acme, Inc",CANCELED,897
8989,"Acme, Inc",OK,384
8990,"Acme, Inc",OK,537
8991,"Umbrella, Inc",OK,930
8992,"Acme, Inc",CANCELED,966
8993,"Acme, Inc",OK,284
8994,"Acme, Inc",CANCELED,887
8995,"Acme, Inc",OK,177
8996,"Umbrella, Inc",WAITING,787
8997,"Acme, Inc",OK,277
8998,"Acme, Inc",CANCELED,962
8999,"Acme, Inc",WAITING,172
9000,"Acme, Inc",WAITING,382
9001,"Acme, Inc",CANCELED,181
9002,"Umbrella, Inc",WAITING,404
9003,"Umbrella, Inc",CANCELED,513
9004,"Acme, Inc",WAITING,187
9005,"Umbrella, Inc",WAITING,699
9006,"Umbrella, Inc",OK,715
9007,"Umbrella, Inc",OK,606
9008,"Umbrella, Inc",OK,633
9009,"Acme, Inc",CANCELED,824
9010,"Umbrella, Inc",WAITING,145
9011,"Umbrella, Inc",OK,855
9012,"Acme, Inc",OK,684
9013,"Acme, Inc",OK,329
9014,"Acme, Inc",WAITING,558
9015,"Umbrella, Inc",CANCELED,359
9016,"Acme, Inc",OK,888
9017,"Acme, Inc",OK,785
9018,"Umbrella, Inc",CANCELED,288
9019,"Umbrella, Inc",CANCELED,482
9020,"Umbrella, Inc",CANCELED,206
9021,"Umbrella, Inc",WAITING,234
9022,"Umbrella, Inc",WAITING,846
9023,"Umbrella, Inc",OK,743
9024,"Umbrella, Inc",CANCELED,707
9025,"Acme, Inc",WAITING,615
9026,"Acme, Inc",OK,822
9027,"Umbrella, Inc",OK,705
9028,"Acme, Inc",OK,147
9029,"Umbrella, Inc",WAITING,804
9030,"Acme, Inc",OK,364
9031,"Umbrella, Inc",OK,163
9032,"Acme, Inc",CANCELED,731
9033,"Acme, Inc",OK,759
9034,"Umbrella, Inc",CANCELED,486
9035,"Acme, Inc",OK,131
9036,"Acme, Inc",WAITING,789
9037,"Umbrella, Inc",CANCELED,235
9038,"Umbrella, Inc",OK,310
9039,"Umbrella, Inc",OK,959
9040,"Umbrella, Inc",CANCELED,827
9041,"Acme, Inc",CANCELED,501
9042,"Umbrella, Inc",OK,156
9043,"Acme, Inc",OK,351
9044,"Umbrella, Inc",CANCELED,393
9045,"Umbrella, Inc",OK,838
9046,"Umbrella, Inc",WAITING,124
9047,"Umbrella, Inc",OK,285
9048,"Acme, Inc",CANCELED,830
9049,"Umbrella, Inc",OK,704
9050,"Acme, Inc",CANCELED,541
9051,"Umbrella, Inc",WAITING,759
9052,"Umbrella, Inc",OK,139
9053,"Acme, Inc",OK,651
9054,"Acme, Inc",CANCELED,597
9055,"Umbrella, Inc",WAITING,654
9056,"Acme, Inc",OK,296
9057,"Umbrella, Inc",CANCELED,200
9058,"Umbrella, Inc",CANCELED,995
9059,"Umbrella, Inc",WAITING,760
9060,"Umbrella, Inc",OK,422
9061,"Umbrella, Inc",CANCELED,303
9062,"Acme, Inc",WAITING,442
9063,"Umbrella, Inc",WAITING,207
9064,"Acme, Inc",WAITING,267
9065,"Umbrella, Inc",WAITING,987
9066,"Acme, Inc",WAITING,728
9067,"Umbrella, Inc",WAITING,873
9068,"Umbrella, Inc",WAITING,796
9069,"Umbrella, Inc",WAITING,425
9070,"Acme, Inc",WAITING,333
9071,"Umbrella, Inc",WAITING,728
9072,"Acme, Inc",CANCELED,900
9073,"Umbrella, Inc",CANCELED,462
9074,"Acme, Inc",OK,692
9075,"Umbrella, Inc",CANCELED,183
9076,"Umbrella, Inc",WAITING,538
9077,"Umbrella, Inc",WAITING,863
9078,"Acme, Inc",CANCELED,107
9079,"Acme, Inc",CANCELED,925
9080,"Umbrella, Inc",OK,825
9081,"Acme, Inc",CANCELED,312
9082,"Umbrella, Inc",WAITING,247
9083,"Acme, Inc",WAITING,964
9084,"Umbrella, Inc",OK,156
9085,"Umbrella, Inc",WAITING,216
9086,"Umbrella, Inc",WAITING,536
9087,"Acme, Inc",OK,601
9088,"Acme, Inc",WAITING,366
9089,"Umbrella, Inc",WAITING,595
9090,"Acme, Inc",WAITING,912
9091,"Umbrella, Inc",WAITING,786
9092,"Acme, Inc",WAITING,647
9093,"Acme, Inc",WAITING,531
9094,"Acme, Inc",WAITING,798
9095,"Umbrella, Inc",OK,970
9096,"Acme, Inc",WAITING,100
9097,"Umbrella, Inc",OK,452
9098,"Umbrella, Inc",OK,677
9099,"Acme, Inc",CANCELED,176
9100,"Umbrella, Inc",CANCELED,686
9101,"Umbrella, Inc",WAITING,777
9102,"Umbrella, Inc",OK,481
9103,"Umbrella, Inc",OK,994
9104,"Umbrella, Inc",OK,426
9105,"Acme, Inc",OK,720
9106,"Umbrella, Inc",OK,770
9107,"Acme, Inc",OK,289
9108,"Acme, Inc",WAITING,385
9109,"Umbrella, Inc",OK,378
9110,"Acme, Inc",OK,820
9111,"Acme, Inc",WAITING,436
9112,"Acme, Inc",OK,851
9113,"Umbrella, Inc",CANCELED,764
9114,"Umbrella, Inc",OK,252
9115,"Umbrella, Inc",OK,431
9116,"Umbrella, Inc",WAITING,699
9117,"Acme, Inc",WAITING,184
9118,"Acme, Inc",OK,622
9119,"Umbrella, Inc",WAITING,876
9120,"Umbrella, Inc",WAITING,940
9121,"Acme, Inc",CANCELED,685
9122,"Umbrella, Inc",CANCELED,585
9123,"Acme, Inc",OK,653
9124,"Umbrella, Inc",CANCELED,568
9125,"Umbrella, Inc",WAITING,553
9126,"Acme, Inc",OK,810
9127,"Umbrella, Inc",CANCELED,548
9128,"Acme, Inc",WAITING,384
9129,"Umbrella, Inc",CANCELED,960
9130,"Acme, Inc",OK,792
9131,"Acme, Inc",CANCELED,167
9132,"Acme, Inc",CANCELED,202
9133,"Acme, Inc",WAITING,126
9134,"Acme, Inc",WAITING,403
9135,"Acme, Inc",OK,725
9136,"Acme, Inc",OK,126
9137,"Umbrella, Inc",CANCELED,356
9138,"Acme, Inc",WAITING,430
9139,"Umbrella, Inc",CANCELED,496
9140,"Umbrella, Inc",OK,309
9141,"Acme, Inc",OK,233
9142,"Umbrella, Inc",WAITING,209
9143,"Umbrella, Inc",WAITING,528
9144,"Umbrella, Inc",CANCELED,681
9145,"Umbrella, Inc",OK,282
9146,"Umbrella, Inc",WAITING,860
9147,"Umbrella, Inc",WAITING,874
9148,"Acme, Inc",WAITING,434
9149,"Acme, Inc",CANCELED,686
9150,"Umbrella, Inc",WAITING,143
9151,"Umbrella, Inc",WAITING,148
9152,"Umbrella, Inc",WAITING,978
9153,"Umbrella, Inc",WAITING,365
9154,"Umbrella, Inc",CANCELED,630
9155,"Acme, Inc",OK,254
9156,"Umbrella, Inc",OK,853
9157,"Acme, Inc",CANCELED,888
9158,"Acme, Inc",CANCELED,947
9159,"Acme, Inc",OK,324
9160,"Acme, Inc",WAITING,820
9161,"Umbrella, Inc",OK,121
9162,"Umbrella, Inc",OK,885
9163,"Acme, Inc",WAITING,219
9164,"Umbrella, Inc",CANCELED,949
9165,"Umbrella, Inc",CANCELED,401
9166,"Acme, Inc",OK,494
9167,"Acme, Inc",OK,376
9168,"Acme, Inc",OK,532
9169,"Umbrella, Inc",WAITING,440
9170,"Umbrella, Inc",OK,393
9171,"Umbrella, Inc",OK,963
9172,"Acme, Inc",OK,579
9173,"Umbrella, Inc",CANCELED,419
9174,"Acme, Inc",CANCELED,219
9175,"Umbrella, Inc",OK,121
9176,"Umbrella, Inc",WAITING,910
9177,"Umbrella, Inc",CANCELED,755
9178,"Acme, Inc",OK,832
9179,"Umbrella, Inc",CANCELED,973
9180,"Umbrella, Inc",OK,988
9181,"Umbrella, Inc",WAITING,592
9182,"Acme, Inc",OK,399
9183,"Umbrella, Inc",OK,947
9184,"Umbrella, Inc",CANCELED,193
9185,"Umbrella, Inc",CANCELED,983
9186,"Acme, Inc",CANCELED,423
9187,"Acme, Inc",WAITING,501
9188,"Umbrella, Inc",WAITING,998
9189,"Acme, Inc",CANCELED,442
9190,"Umbrella, Inc",WAITING,894
9191,"Acme, Inc",OK,295
9192,"Umbrella, Inc",CANCELED,321
9193,"Umbrella, Inc",OK,632
9194,"Umbrella, Inc",OK,117
9195,"Umbrella, Inc",OK,151
9196,"Umbrella, Inc",WAITING,128
9197,"Umbrella, Inc",OK,710
9198,"Umbrella, Inc",CANCELED,291
9199,"Acme, Inc",CANCELED,186
9200,"Acme, Inc",WAITING,675
9201,"Acme, Inc",OK,637
9202,"Umbrella, Inc",WAITING,575
9203,"Acme, Inc",WAITING,238
9204,"Umbrella, Inc",CANCELED,604
9205,"Acme, Inc",CANCELED,891
9206,"Umbrella, Inc",CANCELED,249
9207,"Umbrella, Inc",WAITING,455
9208,"Acme, Inc",CANCELED,331
9209,"Umbrella, Inc",CANCELED,126
9210,"Umbrella, Inc",CANCELED,429
9211,"Acme, Inc",CANCELED,177
9212,"Umbrella, Inc",OK,285
9213,"Umbrella, Inc",WAITING,240
9214,"Acme, Inc",OK,762
9215,"Umbrella, Inc",CANCELED,788
9216,"Acme, Inc",WAITING,282
9217,"Umbrella, Inc",CANCELED,352
9218,"Umbrella, Inc",WAITING,229
9219,"Acme, Inc",CANCELED,655
9220,"Umbrella, Inc",WAITING,830
9221,"Acme, Inc",CANCELED,595
9222,"Acme, Inc",WAITING,261
9223,"Acme, Inc",WAITING,847
9224,"Acme, Inc",CANCELED,566
9225,"Acme, Inc",OK,999
9226,"Umbrella, Inc",WAITING,588
9227,"Umbrella, Inc",OK,788
9228,"Umbrella, Inc",WAITING,545
9229,"Umbrella, Inc",CANCELED,697
9230,"Umbrella, Inc",CANCELED,357
9231,"Umbrella, Inc",CANCELED,802
9232,"Umbrella, Inc",CANCELED,727
9233,"Umbrella, Inc",WAITING,963
9234,"Acme, Inc",CANCELED,917
9235,"Acme, Inc",OK,747
9236,"Umbrella, Inc",CANCELED,592
9237,"Acme, Inc",WAITING,535
9238,"Umbrella, Inc",WAITING,299
9239,"Umbrella, Inc",WAITING,534
9240,"Acme, Inc",WAITING,337
9241,"Acme, Inc",CANCELED,316
9242,"Umbrella, Inc",WAITING,467
9243,"Umbrella, Inc",CANCELED,806
9244,"Umbrella, Inc",WAITING,874
9245,"Umbrella, Inc",WAITING,213
9246,"Acme, Inc",OK,392
9247,"Umbrella, Inc",WAITING,148
9248,"Umbrella, Inc",WAITING,855
9249,"Acme, Inc",WAITING,337
9250,"Acme, Inc",WAITING,246
9251,"Umbrella, Inc",WAITING,433
9252,"Umbrella, Inc",CANCELED,614
9253,"Acme, Inc",CANCELED,862
9254,"Umbrella, Inc",OK,355
9255,"Acme, Inc",WAITING,206
9256,"Acme, Inc",CANCELED,700
9257,"Acme, Inc",OK,463
9258,"Acme, Inc",CANCELED,290
9259,"Acme, Inc",WAITING,112
9260,"Umbrella, Inc",CANCELED,274
9261,"Umbrella, Inc",OK,629
9262,"Acme, Inc",OK,279
9263,"Umbrella, Inc",OK,479
9264,"Umbrella, Inc",CANCELED,757
9265,"Acme, Inc",OK,694
9266,"Umbrella, Inc",OK,999
9267,"Umbrella, Inc",CANCELED,306
9268,"Acme, Inc",OK,675
9269,"Umbrella, Inc",WAITING,550
9270,"Acme, Inc",OK,577
9271,"Acme, Inc",CANCELED,626
9272,"Umbrella, Inc",CANCELED,327
9273,"Umbrella, Inc",OK,377
9274,"Umbrella, Inc",OK,901
9275,"Umbrella, Inc",WAITING,289
9276,"Acme, Inc",WAITING,162
9277,"Acme, Inc",WAITING,503
9278,"Umbrella, Inc",CANCELED,394
9279,"Acme, Inc",WAITING,298
9280,"Acme, Inc",OK,605
9281,"Umbrella, Inc",CANCELED,788
9282,"Umbrella, Inc",WAITING,579
9283,"Umbrella, Inc",CANCELED,688
9284,"Acme, Inc",OK,333
9285,"Acme, Inc",OK,326
9286,"Acme, Inc",CANCELED,180
9287,"Acme, Inc",WAITING,716
9288,"Acme, Inc",CANCELED,337
9289,"Acme, Inc",WAITING,812
9290,"Umbrella, Inc",WAITING,805
9291,"Umbrella, Inc",OK,614
9292,"Umbrella, Inc",CANCELED,553
9293,"Umbrella, Inc",CANCELED,428
9294,"Acme, Inc",OK,817
9295,"Acme, Inc",CANCELED,739
9296,"Umbrella, Inc",OK,898
9297,"Acme, Inc",WAITING,804
9298,"Acme, Inc",CANCELED,824
9299,"Acme, Inc",WAITING,792
9300,"Umbrella, Inc",WAITING,579
9301,"Umbrella, Inc",WAITING,529
9302,"Umbrella, Inc",CANCELED,331
9303,"Acme, Inc",CANCELED,725
9304,"Umbrella, Inc",CANCELED,580
9305,"Acme, Inc",CANCELED,378
9306,"Acme, Inc",WAITING,108
9307,"Umbrella, Inc",CANCELED,864
9308,"Acme, Inc",CANCELED,828
9309,"Acme, Inc",CANCELED,121
9310,"Acme, Inc",WAITING,469
9311,"Umbrella, Inc",OK,967
9312,"Acme, Inc",CANCELED,287
9313,"Umbrella, Inc",WAITING,701
9314,"Umbrella, Inc",WAITING,408
9315,"Acme, Inc",OK,222
9316,"Umbrella, Inc",WAITING,449
9317,"Umbrella, Inc",WAITING,169
9318,"Umbrella, Inc",OK,141
9319,"Acme, Inc",OK,923
9320,"Umbrella, Inc",CANCELED,347
9321,"Acme, Inc",CANCELED,280
9322,"Acme, Inc",WAITING,508
9323,"Umbrella, Inc",OK,737
9324,"Umbrella, Inc",WAITING,809
9325,"Umbrella, Inc",OK,833
9326,"Umbrella, Inc",CANCELED,945
9327,"Umbrella, Inc",OK,941
9328,"Umbrella, Inc",OK,733
9329,"Umbrella, Inc",CANCELED,272
9330,"Acme, Inc",OK,103
9331,"Acme, Inc",CANCELED,320
9332,"Acme, Inc",OK,270
9333,"Acme, Inc",OK,725
9334,"Umbrella, Inc",CANCELED,974
9335,"Umbrella, Inc",WAITING,833
9336,"Umbrella, Inc",OK,405
9337,"Acme, Inc",OK,854
9338,"Umbrella, Inc",CANCELED,492
9339,"Umbrella, Inc",CANCELED,604
9340,"Umbrella, Inc",WAITING,830
9341,"Umbrella, Inc",CANCELED,283
9342,"Acme, Inc",CANCELED,372
9343,"Umbrella, Inc",OK,329
9344,"Umbrella, Inc",WAITING,983
9345,"Umbrella, Inc",OK,220
9346,"Acme, Inc",WAITING,148
9347,"Acme, Inc",WAITING,704
9348,"Umbrella, Inc",OK,347
9349,"Umbrella, Inc",WAITING,842
9350,"Acme, Inc",CANCELED,812
9351,"Acme, Inc",CANCELED,800
9352,"Umbrella, Inc",WAITING,319
9353,"Acme, Inc",WAITING,987
9354,"Umbrella, Inc",CANCELED,551
9355,"Umbrella, Inc",CANCELED,688
9356,"Umbrella, Inc",CANCELED,344
9357,"Acme, Inc",OK,167
9358,"Umbrella, Inc",OK,886
9359,"Acme, Inc",OK,839
9360,"Umbrella, Inc",OK,683
9361,"Umbrella, Inc",CANCELED,947
9362,"Umbrella, Inc",WAITING,177
9363,"Acme, Inc",WAITING,807
9364,"Umbrella, Inc",CANCELED,541
9365,"Umbrella, Inc",OK,665
9366,"Umbrella, Inc",OK,218
9367,"Umbrella, Inc",OK,511
9368,"Umbrella, Inc",WAITING,390
9369,"Umbrella, Inc",CANCELED,691
9370,"Acme, Inc",CANCELED,316
9371,"Umbrella, Inc",WAITING,154
9372,"Umbrella, Inc",OK,409
9373,"Acme, Inc",WAITING,823
9374,"Umbrella, Inc",WAITING,559
9375,"Umbrella, Inc",WAITING,274
9376,"Umbrella, Inc",CANCELED,375
9377,"Umbrella, Inc",CANCELED,823
9378,"Umbrella, Inc",CANCELED,158
9379,"Acme, Inc",WAITING,951
9380,"Umbrella, Inc",CANCELED,977
9381,"Umbrella, Inc",WAITING,303
9382,"Umbrella, Inc",CANCELED,492
9383,"Acme, Inc",OK,251
9384,"Umbrella, Inc",WAITING,385
9385,"Acme, Inc",OK,851
9386,"Umbrella, Inc",CANCELED,146
9387,"Acme, Inc",WAITING,855
9388,"Umbrella, Inc",OK,631
9389,"Umbrella, Inc",OK,233
9390,"Umbrella, Inc",WAITING,994
9391,"Umbrella, Inc",OK,191
9392,"Umbrella, Inc",WAITING,826
9393,"Umbrella, Inc",WAITING,811
9394,"Acme, Inc",WAITING,184
9395,"Umbrella, Inc",WAITING,263
9396,"Acme, Inc",OK,558
9397,"Umbrella, Inc",WAITING,645
9398,"Umbrella, Inc",OK,511
9399,"Acme, Inc",WAITING,823
9400,"Acme, Inc",CANCELED,145
9401,"Umbrella, Inc",WAITING,773
9402,"Umbrella, Inc",CANCELED,552
9403,"Acme, Inc",CANCELED,908
9404,"Umbrella, Inc",CANCELED,403
9405,"Acme, Inc",CANCELED,700
9406,"Acme, Inc",CANCELED,698
9407,"Acme, Inc",WAITING,250
9408,"Acme, Inc",CANCELED,631
9409,"Acme, Inc",WAITING,727
9410,"Acme, Inc",OK,883
9411,"Umbrella, Inc",OK,146
9412,"Acme, Inc",OK,467
9413,"Acme, Inc",OK,688
9414,"Umbrella, Inc",CANCELED,379
9415,"Umbrella, Inc",OK,779
9416,"Acme, Inc",WAITING,352
9417,"Acme, Inc",WAITING,191
9418,"Umbrella, Inc",CANCELED,330
9419,"Acme, Inc",WAITING,291
9420,"Acme, Inc",OK,970
9421,"Acme, Inc",WAITING,506
9422,"Umbrella, Inc",CANCELED,970
9423,"Umbrella, Inc",CANCELED,565
9424,"Acme, Inc",CANCELED,253
9425,"Umbrella, Inc",WAITING,990
9426,"Acme, Inc",CANCELED,236
9427,"Umbrella, Inc",OK,367
9428,"Acme, Inc",WAITING,865
9429,"Umbrella, Inc",WAITING,875
9430,"Acme, Inc",WAITING,988
9431,"Umbrella, Inc",CANCELED,879
9432,"Acme, Inc",WAITING,397
9433,"Acme, Inc",CANCELED,739
9434,"Umbrella, Inc",OK,714
9435,"Umbrella, Inc",WAITING,501
9436,"Umbrella, Inc",CANCELED,431
9437,"Acme, Inc",CANCELED,534
9438,"Acme, Inc",OK,298
9439,"Umbrella, Inc",OK,379
9440,"Acme, Inc",WAITING,654
9441,"Acme, Inc",CANCELED,646
9442,"Acme, Inc",WAITING,107
9443,"Umbrella, Inc",CANCELED,612
9444,"Acme, Inc",CANCELED,520
9445,"Umbrella, Inc",CANCELED,440
9446,"Umbrella, Inc",CANCELED,657
9447,"Umbrella, Inc",CANCELED,228
9448,"Acme, Inc",CANCELED,872
9449,"Umbrella, Inc",CANCELED,402
9450,"Umbrella, Inc",CANCELED,766
9451,"Umbrella, Inc",CANCELED,504
9452,"Acme, Inc",CANCELED,740
9453,"Acme, Inc",OK,107
9454,"Umbrella, Inc",CANCELED,252
9455,"Umbrella, Inc",OK,747
9456,"Acme, Inc",CANCELED,802
9457,"Umbrella, Inc",OK,642
9458,"Acme, Inc",OK,241
9459,"Umbrella, Inc",CANCELED,428
9460,"Acme, Inc",WAITING,530
9461,"Umbrella, Inc",OK,782
9462,"Umbrella, Inc",OK,432
9463,"Acme, Inc",OK,966
9464,"Acme, Inc",CANCELED,888
9465,"Umbrella, Inc",CANCELED,153
9466,"Umbrella, Inc",OK,404
9467,"Umbrella, Inc",WAITING,371
9468,"Umbrella, Inc",WAITING,553
9469,"Acme, Inc",OK,490
9470,"Acme, Inc",WAITING,164
9471,"Umbrella, Inc",OK,544
9472,"Acme, Inc",CANCELED,283
9473,"Acme, Inc",CANCELED,728
9474,"Umbrella, Inc",OK,295
9475,"Acme, Inc",OK,626
9476,"Acme, Inc",OK,116
9477,"Acme, Inc",OK,348
9478,"Acme, Inc",CANCELED,952
9479,"Umbrella, Inc",CANCELED,953
9480,"Umbrella, Inc",OK,928
9481,"Acme, Inc",OK,559
9482,"Umbrella, Inc",CANCELED,121
9483,"Umbrella, Inc",WAITING,576
9484,"Umbrella, Inc",CANCELED,680
9485,"Acme, Inc",CANCELED,868
9486,"Umbrella, Inc",WAITING,194
9487,"Acme, Inc",OK,929
9488,"Acme, Inc",CANCELED,113
9489,"Acme, Inc",WAITING,218
9490,"Umbrella, Inc",OK,928
9491,"Umbrella, Inc",CANCELED,483
9492,"Umbrella, Inc",CANCELED,254
9493,"Umbrella, Inc",CANCELED,915
9494,"Acme, Inc",OK,125
9495,"Umbrella, Inc",WAITING,354
9496,"Acme, Inc",WAITING,739
9497,"Acme, Inc",OK,818
9498,"Umbrella, Inc",WAITING,353
9499,"Umbrella, Inc",CANCELED,246
9500,"Acme, Inc",CANCELED,330
9501,"Acme, Inc",CANCELED,560
9502,"Umbrella, Inc",WAITING,143
9503,"Acme, Inc",WAITING,793
9504,"Acme, Inc",CANCELED,195
9505,"Acme, Inc",CANCELED,767
9506,"Umbrella, Inc",OK,535
9507,"Umbrella, Inc",CANCELED,358
9508,"Acme, Inc",CANCELED,496
9509,"Umbrella, Inc",CANCELED,567
9510,"Acme, Inc",CANCELED,389
9511,"Umbrella, Inc",WAITING,175
9512,"Umbrella, Inc",WAITING,158
9513,"Umbrella, Inc",CANCELED,153
9514,"Acme, Inc",OK,870
9515,"Umbrella, Inc",WAITING,378
9516,"Acme, Inc",WAITING,904
9517,"Acme, Inc",OK,144
9518,"Umbrella, Inc",CANCELED,741
9519,"Umbrella, Inc",CANCELED,361
9520,"Acme, Inc",OK,266
9521,"Acme, Inc",CANCELED,947
9522,"Umbrella, Inc",CANCELED,424
9523,"Acme, Inc",OK,674
9524,"Umbrella, Inc",OK,213
9525,"Acme, Inc",WAITING,446
9526,"Acme, Inc",OK,209
9527,"Acme, Inc",CANCELED,413
9528,"Umbrella, Inc",WAITING,319
9529,"Acme, Inc",OK,248
9530,"Acme, Inc",CANCELED,963
9531,"Umbrella, Inc",CANCELED,800
9532,"Acme, Inc",CANCELED,773
9533,"Acme, Inc",OK,232
9534,"Acme, Inc",OK,350
9535,"Acme, Inc",OK,150
9536,"Umbrella, Inc",OK,534
9537,"Umbrella, Inc",OK,726
9538,"Umbrella, Inc",WAITING,717
9539,"Acme, Inc",OK,351
9540,"Acme, Inc",WAITING,436
9541,"Umbrella, Inc",OK,209
9542,"Umbrella, Inc",CANCELED,675
9543,"Acme, Inc",WAITING,752
9544,"Acme, Inc",CANCELED,426
9545,"Acme, Inc",CANCELED,705
9546,"Acme, Inc",OK,839
9547,"Acme, Inc",OK,885
9548,"Acme, Inc",CANCELED,683
9549,"Umbrella, Inc",OK,395
9550,"Umbrella, Inc",OK,746
9551,"Acme, Inc",OK,557
9552,"Umbrella, Inc",CANCELED,625
9553,"Acme, Inc",CANCELED,245
9554,"Acme, Inc",CANCELED,962
9555,"Umbrella, Inc",CANCELED,576
9556,"Umbrella, Inc",WAITING,949
9557,"Umbrella, Inc",CANCELED,288
9558,"Acme, Inc",CANCELED,418
9559,"Umbrella, Inc",CANCELED,641
9560,"Umbrella, Inc",CANCELED,379
9561,"Umbrella, Inc",OK,140
9562,"Umbrella, Inc",OK,598
9563,"Acme, Inc",OK,749
9564,"Acme, Inc",OK,771
9565,"Umbrella, Inc",OK,847
9566,"Acme, Inc",OK,961
9567,"Umbrella, Inc",OK,314
9568,"Acme, Inc",WAITING,319
9569,"Umbrella, Inc",WAITING,532
9570,"Acme, Inc",OK,168
9571,"Acme, Inc",CANCELED,380
9572,"Umbrella, Inc",CANCELED,977
9573,"Umbrella, Inc",CANCELED,514
9574,"Umbrella, Inc",CANCELED,496
9575,"Acme, Inc",OK,967
9576,"Acme, Inc",OK,551
9577,"Umbrella, Inc",WAITING,394
9578,"Acme, Inc",WAITING,398
9579,"Umbrella, Inc",OK,997
9580,"Acme, Inc",CANCELED,656
9581,"Acme, Inc",CANCELED,327
9582,"Umbrella, Inc",CANCELED,801
9583,"Acme, Inc",CANCELED,524
9584,"Acme, Inc",CANCELED,470
